# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Wed Jul 26 16:45:05 CEST 2017
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Pan-STARRS1
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00048	Y = 0.24900	[M/H] = -1.510	eta_R = 0.200	Age = 	1.0000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gP1     rP1     iP1     zP1     yP1     wP1	int_IMF	stage
	0.000480	10.0000	0.09000000	0.0900	-3.1851	3.4750	5.4294	12.733	16.276	14.480	12.869	12.214	11.990	13.841	1.46765435	1
	0.000480	10.0000	0.09023493	0.0902	-3.1779	3.4760	5.4274	12.715	16.235	14.443	12.847	12.198	11.974	13.815	1.47018945	1
	0.000480	10.0000	0.10000000	0.1000	-2.8929	3.5168	5.3499	12.002	14.671	13.049	12.004	11.545	11.351	12.796	1.57040203	1
	0.000480	10.0000	0.12000000	0.1200	-2.6070	3.5479	5.2679	11.288	13.427	11.978	11.212	10.858	10.688	11.884	1.74782515	1
	0.000480	10.0000	0.14000000	0.1400	-2.4262	3.5632	5.2152	10.836	12.748	11.392	10.729	10.418	10.259	11.348	1.89584959	1
	0.000480	10.0000	0.16000000	0.1600	-2.2855	3.5734	5.1732	10.484	12.256	10.966	10.360	10.073	9.923	10.946	2.02115250	1
	0.000480	10.0000	0.20000000	0.2000	-2.0656	3.5867	5.1032	9.934	11.535	10.337	9.791	9.531	9.392	10.340	2.22178221	1
	0.000480	10.0000	0.25000000	0.2500	-1.8605	3.5978	5.0395	9.421	10.890	9.769	9.264	9.025	8.894	9.784	2.40809011	1
	0.000480	10.0000	0.30000001	0.3000	-1.7039	3.6063	4.9963	9.030	10.403	9.339	8.862	8.637	8.513	9.362	2.54750419	1
	0.000480	10.0000	0.34999999	0.3500	-1.5775	3.6136	4.9661	8.714	10.010	8.992	8.538	8.325	8.206	9.021	2.65552020	1
	0.000480	10.0000	0.40000001	0.4000	-1.4375	3.6246	4.9280	8.364	9.547	8.599	8.177	7.981	7.872	8.634	2.74133730	1
	0.000480	10.0000	0.44999999	0.4500	-1.2664	3.6429	4.8811	7.936	8.945	8.105	7.736	7.567	7.472	8.150	2.81098008	1
	0.000480	10.0000	0.50000000	0.4999	-1.0751	3.6680	4.8359	7.458	8.251	7.547	7.243	7.110	7.035	7.599	2.86847806	1
	0.000480	10.0000	0.55000001	0.5499	-0.8694	3.6924	4.7692	6.943	7.563	6.975	6.724	6.622	6.566	7.029	2.91663504	1
	0.000480	10.0000	0.60000002	0.5999	-0.6696	3.7187	4.7124	6.444	6.929	6.440	6.235	6.160	6.125	6.492	2.95739889	1
	0.000480	10.0000	0.60476536	0.6046	-0.6500	3.7215	4.7075	6.395	6.868	6.388	6.189	6.116	6.083	6.441	2.96096134	1
	0.000480	10.0000	0.62139970	0.6212	-0.5814	3.7313	4.6899	6.223	6.657	6.210	6.027	5.965	5.939	6.262	2.97300458	1
