# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Wed Jul 26 16:42:52 CEST 2017
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Pan-STARRS1
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00152	Y = 0.25121	[M/H] = -1.008	eta_R = 0.200	Age = 	2.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gP1     rP1     iP1     zP1     yP1     wP1	int_IMF	stage
	0.001520	9.3010	0.09000000	0.0900	-3.2411	3.4436	5.3599	12.873	17.334	15.613	13.397	12.494	12.169	14.504	1.46765435	0
	0.001520	9.3010	0.09210183	0.0921	-3.1896	3.4509	5.3477	12.744	17.001	15.302	13.210	12.355	12.044	14.293	1.49011588	1
	0.001520	9.3010	0.09761671	0.0976	-3.0576	3.4696	5.3155	12.414	16.161	14.506	12.745	12.006	11.731	13.754	1.54682589	1
	0.001520	9.3010	0.10000000	0.1000	-3.0028	3.4773	5.3022	12.277	15.828	14.192	12.557	11.864	11.602	13.534	1.57040203	1
	0.001520	9.3010	0.10314014	0.1031	-2.9552	3.4830	5.2905	12.158	15.568	13.947	12.403	11.742	11.489	13.355	1.60061574	1
	0.001520	9.3010	0.12000000	0.1200	-2.7218	3.5106	5.2334	11.575	14.367	12.830	11.673	11.155	10.938	12.502	1.74782515	1
	0.001520	9.3010	0.14000000	0.1400	-2.5385	3.5283	5.1878	11.116	13.575	12.106	11.141	10.698	10.502	11.896	1.89584959	1
	0.001520	9.3010	0.16000000	0.1600	-2.4010	3.5395	5.1530	10.772	13.045	11.624	10.758	10.356	10.171	11.470	2.02115250	1
	0.001520	9.3010	0.20000000	0.2000	-2.1933	3.5543	5.1014	10.253	12.304	10.948	10.193	9.840	9.670	10.854	2.22178221	1
	0.001520	9.3010	0.25000000	0.2500	-2.0005	3.5661	5.0529	9.771	11.658	10.356	9.681	9.363	9.204	10.301	2.40809011	1
	0.001520	9.3010	0.30000001	0.3000	-1.8450	3.5751	5.0124	9.382	11.155	9.897	9.273	8.978	8.827	9.866	2.54750419	1
	0.001520	9.3010	0.31268591	0.3127	-1.8045	3.5769	4.9974	9.281	11.031	9.782	9.168	8.878	8.729	9.755	2.57745123	1
	0.001520	9.3010	0.34999999	0.3500	-1.6923	3.5820	4.9546	9.001	10.689	9.467	8.878	8.601	8.455	9.451	2.65552020	1
	0.001520	9.3010	0.40000001	0.4000	-1.5475	3.5927	4.9106	8.639	10.205	9.041	8.499	8.244	8.107	9.043	2.74133730	1
	0.001520	9.3010	0.44999999	0.4500	-1.3800	3.6080	4.8550	8.220	9.625	8.546	8.059	7.832	7.708	8.566	2.81098008	1
	0.001520	9.3010	0.50000000	0.5000	-1.1953	3.6306	4.8065	7.758	8.936	7.986	7.575	7.387	7.280	8.027	2.86847806	1
	0.001520	9.3010	0.55000001	0.5500	-1.0046	3.6599	4.7744	7.281	8.171	7.394	7.075	6.934	6.851	7.451	2.91663504	1
	0.001520	9.3010	0.60000002	0.6000	-0.8283	3.6869	4.7441	6.841	7.503	6.874	6.621	6.517	6.456	6.934	2.95739889	1
	0.001520	9.3010	0.63563520	0.6356	-0.7081	3.7057	4.7241	6.540	7.083	6.536	6.318	6.235	6.190	6.595	2.98285127	1
	0.001520	9.3010	0.64999998	0.6500	-0.6613	3.7131	4.7165	6.423	6.927	6.409	6.204	6.128	6.088	6.467	2.99236870	1
	0.001520	9.3010	0.69542038	0.6954	-0.5174	3.7360	4.6938	6.064	6.466	6.027	5.859	5.806	5.784	6.083	3.01994991	1
	0.001520	9.3010	0.69999999	0.7000	-0.5034	3.7383	4.6915	6.028	6.423	5.991	5.826	5.775	5.754	6.047	3.02253795	1
	0.001520	9.3010	0.72742820	0.7274	-0.4209	3.7513	4.6779	5.822	6.172	5.781	5.636	5.598	5.585	5.835	3.03737736	1
	0.001520	9.3010	0.75000000	0.7499	-0.3550	3.7616	4.6665	5.658	5.977	5.617	5.488	5.459	5.454	5.670	3.04879928	1
	0.001520	9.3010	0.76076221	0.7607	-0.3244	3.7655	4.6578	5.581	5.890	5.542	5.419	5.394	5.390	5.594	3.05401373	1
	0.001520	9.3010	0.80000001	0.7999	-0.2154	3.7793	4.6258	5.309	5.583	5.277	5.175	5.163	5.169	5.327	3.07187057	1
	0.001520	9.3010	0.83482164	0.8347	-0.1213	3.7900	4.5930	5.073	5.321	5.055	4.973	4.971	4.980	5.102	3.08630872	1
	0.001520	9.3010	0.85000002	0.8499	-0.0810	3.7945	4.5785	4.972	5.210	4.959	4.885	4.887	4.898	5.005	3.09222293	1
	0.001520	9.3010	0.87437981	0.8743	-0.0174	3.8014	4.5548	4.813	5.036	4.806	4.744	4.753	4.767	4.851	3.10128236	1
	0.001520	9.3010	0.89999998	0.8999	0.0484	3.8085	4.5296	4.649	4.857	4.647	4.596	4.611	4.629	4.690	3.11026096	1
	0.001520	9.3010	0.92157793	0.9214	0.1025	3.8144	4.5095	4.514	4.710	4.516	4.474	4.495	4.516	4.558	3.11742663	1
	0.001520	9.3010	0.94999999	0.9498	0.1729	3.8220	4.4828	4.338	4.518	4.346	4.316	4.344	4.368	4.386	3.12635612	1
	0.001520	9.3010	0.96013069	0.9599	0.1975	3.8248	4.4740	4.276	4.450	4.286	4.260	4.292	4.316	4.325	3.12940812	1
	0.001520	9.3010	1.00000000	0.9998	0.2938	3.8357	4.4390	4.035	4.186	4.052	4.045	4.087	4.115	4.089	3.14080405	1
	0.001520	9.3010	1.00561023	1.0054	0.3071	3.8374	4.4348	4.002	4.149	4.020	4.015	4.059	4.088	4.056	3.14233279	1
	0.001520	9.3010	1.04179120	1.0415	0.3924	3.8480	4.4074	3.789	3.912	3.813	3.826	3.881	3.913	3.846	3.15176606	1
	0.001520	9.3010	1.04999995	1.0497	0.4117	3.8504	4.4010	3.741	3.859	3.766	3.784	3.841	3.874	3.799	3.15380883	1
	0.001520	9.3010	1.06184185	1.0615	0.4388	3.8543	4.3944	3.673	3.783	3.701	3.725	3.786	3.820	3.733	3.15669537	1
	0.001520	9.3010	1.08665633	1.0863	0.4954	3.8625	4.3804	3.531	3.624	3.565	3.603	3.673	3.708	3.595	3.16252422	1
	0.001520	9.3010	1.10000002	1.0997	0.5255	3.8668	4.3730	3.456	3.540	3.493	3.539	3.613	3.649	3.521	3.16554141	1
	0.001520	9.3010	1.13356054	1.1332	0.5999	3.8793	4.3615	3.270	3.330	3.317	3.386	3.473	3.509	3.342	3.17279148	1
	0.001520	9.3010	1.14999998	1.1496	0.6363	3.8852	4.3550	3.179	3.228	3.231	3.311	3.404	3.440	3.254	3.17617631	1
	0.001520	9.3010	1.17608249	1.1757	0.6928	3.8944	4.3449	3.038	3.070	3.099	3.197	3.298	3.334	3.119	3.18133712	1
	0.001520	9.3010	1.20000005	1.1996	0.7445	3.9022	4.3335	2.909	2.928	2.980	3.092	3.200	3.236	2.996	3.18585706	1
	0.001520	9.3010	1.20612204	1.2057	0.7576	3.9041	4.3301	2.876	2.893	2.950	3.066	3.176	3.211	2.966	3.18698311	1
	0.001520	9.3010	1.25000000	1.2495	0.8518	3.9160	4.2988	2.640	2.642	2.735	2.873	2.992	3.025	2.745	3.19470429	1
	0.001520	9.3010	1.25370944	1.2532	0.8597	3.9170	4.2961	2.621	2.621	2.717	2.857	2.976	3.010	2.727	3.19533038	1
	0.001520	9.3010	1.29304624	1.2925	0.9436	3.9256	4.2602	2.411	2.406	2.527	2.682	2.807	2.839	2.532	3.20172286	1
	0.001520	9.3010	1.29999995	1.2995	0.9585	3.9268	4.2524	2.374	2.368	2.493	2.650	2.776	2.808	2.497	3.20280719	1
	0.001520	9.3010	1.30483818	1.3043	0.9692	3.9271	4.2446	2.347	2.340	2.467	2.625	2.751	2.782	2.471	3.20355415	1
	0.001520	9.3010	1.32412720	1.3236	1.0123	3.9268	4.2067	2.239	2.230	2.358	2.516	2.641	2.672	2.362	3.20647001	1
	0.001520	9.3010	1.34479344	1.3442	1.0589	3.9247	4.1584	2.123	2.110	2.235	2.392	2.515	2.544	2.239	3.20948887	1
	0.001520	9.3010	1.35000002	1.3494	1.0707	3.9238	4.1448	2.093	2.079	2.203	2.359	2.481	2.510	2.207	3.21023273	1
	0.001520	9.3010	1.35479581	1.3542	1.0815	3.9229	4.1319	2.066	2.051	2.174	2.328	2.450	2.479	2.178	3.21091247	1
	0.001520	9.3010	1.37041545	1.3698	1.1173	3.9175	4.0793	1.977	1.959	2.069	2.216	2.334	2.362	2.076	3.21308851	1
	0.001520	9.3010	1.38543105	1.3848	1.1523	3.9102	4.0200	1.889	1.871	1.964	2.100	2.212	2.240	1.973	3.21512794	1
	0.001520	9.3010	1.39815414	1.3975	1.1837	3.9028	3.9630	1.811	1.796	1.870	1.995	2.101	2.128	1.883	3.21681714	1
	0.001520	9.3010	1.39999998	1.3994	1.1884	3.9017	3.9543	1.799	1.784	1.856	1.979	2.084	2.111	1.869	3.21705914	1
	0.001520	9.3010	1.40228212	1.4017	1.1941	3.9003	3.9437	1.785	1.771	1.839	1.960	2.064	2.091	1.853	3.21735764	1
	0.001520	9.3010	1.41039383	1.4098	1.2173	3.8968	3.9092	1.727	1.715	1.775	1.890	1.991	2.018	1.790	3.21840954	1
	0.001520	9.3010	1.41452384	1.4139	1.2373	3.9028	3.9143	1.677	1.658	1.735	1.861	1.966	1.993	1.747	3.21893978	1
	0.001520	9.3010	1.41673088	1.4161	1.2553	3.9124	3.9353	1.632	1.605	1.710	1.852	1.964	1.990	1.717	3.21922159	1
	0.001520	9.3010	1.41751993	1.4169	1.2712	3.9225	3.9603	1.592	1.564	1.696	1.854	1.973	1.998	1.698	3.21932220	1
