# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Mon Jun 19 20:40:00 CEST 2017
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Pan-STARRS1
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00152	Y = 0.25121	[M/H] = -1.008	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gP1     rP1     iP1     zP1     yP1     wP1	int_IMF	stage
	0.001520	10.0792	0.09000000	0.0900	-3.2377	3.4444	5.3594	12.864	17.306	15.586	13.382	12.485	12.161	14.487	1.46765435	1
	0.001520	10.0792	0.09856180	0.0986	-3.0312	3.4736	5.3091	12.348	15.994	14.349	12.653	11.938	11.669	13.646	1.55623937	1
	0.001520	10.0792	0.10000000	0.1000	-2.9983	3.4782	5.3011	12.266	15.795	14.161	12.540	11.852	11.591	13.514	1.57040203	1
	0.001520	10.0792	0.12000000	0.1200	-2.7169	3.5115	5.2320	11.562	14.338	12.803	11.657	11.143	10.927	12.482	1.74782515	1
	0.001520	10.0792	0.14000000	0.1400	-2.5321	3.5292	5.1852	11.100	13.543	12.077	11.121	10.682	10.487	11.873	1.89584959	1
	0.001520	10.0792	0.16000000	0.1600	-2.3909	3.5405	5.1468	10.747	13.004	11.587	10.729	10.331	10.147	11.438	2.02115250	1
	0.001520	10.0792	0.20000000	0.2000	-2.1700	3.5551	5.0814	10.195	12.231	10.881	10.133	9.783	9.613	10.790	2.22178221	1
	0.001520	10.0792	0.25000000	0.2500	-1.9642	3.5666	5.0186	9.681	11.558	10.261	9.590	9.274	9.115	10.208	2.40809011	1
	0.001520	10.0792	0.30000001	0.3000	-1.8055	3.5754	4.9741	9.284	11.051	9.796	9.175	8.881	8.730	9.766	2.54750419	1
	0.001520	10.0792	0.34999999	0.3500	-1.6746	3.5827	4.9394	8.957	10.637	9.419	8.833	8.557	8.412	9.404	2.65552020	1
	0.001520	10.0792	0.40000001	0.4000	-1.5217	3.5940	4.8897	8.574	10.128	8.970	8.433	8.181	8.045	8.974	2.74133730	1
	0.001520	10.0792	0.44999999	0.4500	-1.3439	3.6109	4.8307	8.130	9.504	8.443	7.966	7.744	7.622	8.466	2.81098008	1
	0.001520	10.0792	0.50000000	0.4999	-1.1418	3.6379	4.7821	7.624	8.730	7.823	7.436	7.260	7.159	7.869	2.86847806	1
	0.001520	10.0792	0.55000001	0.5499	-0.9166	3.6709	4.7305	7.061	7.851	7.139	6.851	6.726	6.651	7.199	2.91663504	1
	0.001520	10.0792	0.60000002	0.5999	-0.7092	3.7012	4.6822	6.543	7.110	6.547	6.321	6.234	6.184	6.606	2.95739889	1
	0.001520	10.0792	0.61083782	0.6107	-0.6632	3.7084	4.6725	6.428	6.955	6.421	6.208	6.127	6.084	6.479	2.96542740	1
	0.001520	10.0792	0.62922150	0.6290	-0.5850	3.7203	4.6550	6.233	6.699	6.210	6.018	5.950	5.915	6.267	2.97846603	1
	0.001520	10.0792	0.64569151	0.6455	-0.5149	3.7308	4.6379	6.057	6.479	6.026	5.849	5.792	5.765	6.082	2.98955727	1
	0.001520	10.0792	0.64999998	0.6498	-0.4964	3.7335	4.6332	6.011	6.423	5.978	5.806	5.751	5.726	6.034	2.99236870	1
	0.001520	10.0792	0.65865940	0.6584	-0.4594	3.7384	4.6217	5.919	6.313	5.882	5.718	5.667	5.646	5.938	2.99791145	1
	0.001520	10.0792	0.67214847	0.6719	-0.4011	3.7460	4.6023	5.773	6.141	5.734	5.581	5.538	5.521	5.789	3.00626969	1
	0.001520	10.0792	0.68461156	0.6843	-0.3463	3.7527	4.5825	5.636	5.982	5.596	5.454	5.417	5.405	5.650	3.01370811	1
