id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
2200235.027,43.0,148.546,105.877,966.633,148.533,105.712,966.593,147.0,152.0,102.0,111.0,944.0,987.0,907.0,43.0,32.0,4.433,2.1041,-18.3967,4.3313,1.9783,-14.3734,211.1231,0.7666,0.0,0.0,0.2681,26.1441,35.0891,22.7246,0.0,221.78279,-0.14647321,-41890.559
2200235.04,83.0,470.135,199.02,986.819,469.974,198.792,987.917,468.0,473.0,194.0,205.0,971.0,1004.0,657.0,33.0,36.0,5.5661,1.8453,6.0209,4.7344,1.7187,2.058,243.3902,1.2366,0.0,181.9503,0.2533,37.488,27.1299,17.3234,0.0,216.42543,1.4048603,-26193.191
2200235.056,120.0,303.106,353.258,1069.181,303.138,353.274,1069.306,297.0,309.0,348.0,361.0,1048.0,1096.0,2788.0,48.0,107.0,6.195,4.9702,-32.5529,5.3871,4.6266,-39.7377,542.3307,0.9695,17.8646,293.1698,0.1937,53.0179,30.6175,19.6868,28.8857,219.20602,3.9795783,33718.827
2203435.003,4.0,352.118,90.687,885.778,351.963,90.724,886.398,347.0,360.0,88.0,95.0,870.0,903.0,955.0,33.0,55.0,4.4873,3.327,-86.4063,4.4595,2.8658,-87.2187,156.9571,0.691,6.8411,101.5856,0.1502,33.8045,25.9424,18.6714,23.8295,218.39228,31.603728,-100924.15
2203435.007,8.0,399.059,287.498,900.54,399.003,287.518,900.209,393.0,408.0,282.0,294.0,878.0,923.0,3414.0,45.0,140.0,7.2764,5.6356,-64.418,7.0046,5.1305,-64.1054,541.622,0.8183,12.004,239.9128,0.164,56.5183,34.1938,18.551,34.2956,217.60827,34.88363,-90757.358
2203435.01,11.0,10.976,2.979,914.96,10.867,2.985,913.899,7.0,17.0,1.0,7.0,893.0,943.0,1316.0,50.0,46.0,5.4672,2.5259,78.601,4.9008,2.486,78.8655,199.927,0.6574,5.4489,267.6776,0.1483,37.1697,34.1885,21.4037,33.78,224.07722,30.141404,-80679.963
2203435.013,14.0,302.888,378.099,933.194,302.715,378.235,933.543,293.0,308.0,373.0,383.0,908.0,959.0,2553.0,51.0,89.0,6.3853,4.4914,79.0174,5.1461,4.0439,76.5882,392.3807,0.7055,7.1892,112.0771,0.1483,52.3784,42.252,20.9787,43.4103,219.21308,36.395584,-66219.663
2203435.014,15.0,216.061,425.036,923.662,216.098,425.049,923.516,209.0,223.0,421.0,430.0,907.0,945.0,2290.0,38.0,95.0,6.6025,4.0863,88.9424,6.2262,3.8561,86.3215,389.3343,0.6808,7.3326,99.6717,0.1592,51.096,27.8963,18.7216,32.7355,220.65671,37.175818,-73600.3
2203435.016,17.0,472.161,129.217,911.44,471.917,129.418,910.896,469.0,476.0,125.0,135.0,896.0,929.0,932.0,33.0,46.0,4.6841,3.0542,24.8153,4.0394,3.1263,27.6662,139.3849,0.7363,6.0757,13.5429,0.1521,30.0268,22.9925,15.7479,22.8024,216.39304,32.248625,-82890.728
2203435.018,19.0,6.186,389.044,931.072,6.093,388.58,930.992,1.0,11.0,383.0,397.0,915.0,949.0,2068.0,34.0,102.0,7.7309,4.2262,-0.6191,7.3201,3.9791,-0.5065,396.6373,0.9305,4.9648,2.8795,0.1858,46.9475,19.9602,14.6813,29.922,224.15679,36.568001,-68097.076
2203435.053,68.0,285.604,259.552,964.673,285.466,259.456,965.319,280.0,292.0,254.0,265.0,946.0,985.0,2328.0,39.0,92.0,5.9873,4.4423,-61.0095,5.6783,4.1907,-67.6203,332.631,0.6482,9.4368,264.3016,0.158,43.6237,28.4706,20.2191,27.897,219.50056,34.415929,-42828.021
2203435.077,96.0,50.741,406.144,987.977,51.022,406.106,989.984,45.0,56.0,402.0,410.0,961.0,1013.0,1212.0,52.0,53.0,6.3676,3.2944,83.463,6.1922,3.104,82.544,239.1372,0.8288,6.999,298.2075,0.1956,35.1125,45.3492,26.4954,37.7077,223.40797,36.8601,-24672.214
2280235.001,1.0,379.085,479.585,877.501,378.926,479.385,876.642,376.0,383.0,476.0,484.0,862.0,895.0,752.0,33.0,36.0,4.3368,2.3655,-31.7153,3.9165,2.2443,-32.5306,167.9016,0.8821,7.0673,312.2409,0.2034,30.1058,27.4108,16.4361,26.8661,225.9429,6.0814245,-108105.22
2280235.007,8.0,56.56,72.676,982.419,56.495,72.646,981.902,50.0,64.0,68.0,78.0,965.0,1001.0,1865.0,36.0,95.0,7.1802,3.794,-76.1877,6.6159,3.4393,-74.2088,604.1525,1.2332,15.9825,115.565,0.2867,48.7925,23.8563,18.2597,23.9591,231.31675,-0.69758048,-30620.901
2280235.165,329.0,83.315,458.005,1058.834,83.386,457.919,1058.764,78.0,90.0,452.0,466.0,1033.0,1085.0,3424.0,52.0,133.0,7.4087,5.4783,-8.1503,6.2693,4.9321,-10.1347,804.5928,0.8937,35.9764,207.25,0.2037,67.4987,38.7043,28.8614,28.372,230.86857,5.7236576,25958.892
2280235.173,343.0,294.084,196.121,1064.14,294.045,196.332,1063.011,291.0,298.0,191.0,203.0,1046.0,1086.0,979.0,40.0,49.0,5.8459,2.242,12.3997,4.9818,2.0811,9.1757,194.2948,0.8729,10.8307,16.6174,0.1844,33.6825,29.0183,15.4519,21.9795,227.35758,1.3638679,29084.98
2283435.002,4.0,472.184,208.127,872.605,472.017,208.06,872.739,467.0,476.0,205.0,214.0,856.0,891.0,679.0,35.0,42.0,5.4722,2.646,-47.6055,5.1691,2.3666,-46.9413,115.8901,0.7311,4.9303,120.0785,0.1537,28.9275,27.1779,20.2407,24.7665,224.39137,33.559324,-110978.26
2283435.013,16.0,4.231,53.441,929.888,3.971,53.585,930.457,0.0,11.0,49.0,60.0,900.0,958.0,2981.0,58.0,89.0,5.8123,4.7095,62.5583,5.2137,3.9366,66.1751,564.4099,0.8487,8.5025,72.7492,0.1478,69.9324,38.1465,22.1163,39.2407,232.19215,30.984746,-68491.429
2283435.036,46.0,81.89,425.097,935.548,81.981,425.251,935.074,77.0,88.0,420.0,433.0,919.0,955.0,1954.0,36.0,91.0,6.1992,5.0975,-14.5858,5.838,4.6827,-27.7722,304.0428,0.7311,9.7125,299.3286,0.1845,37.2723,29.3058,23.5593,27.4967,230.89199,37.179184,-65092.741
2283435.037,48.0,449.007,352.779,979.758,449.073,352.852,980.123,447.0,452.0,348.0,359.0,961.0,999.0,1023.0,38.0,46.0,5.1936,2.6221,4.4688,5.449,2.3479,7.5335,155.7893,0.535,5.4786,341.5651,0.1732,28.128,28.9643,25.9302,28.5245,224.77378,35.972544,-31930.697
2283435.06,87.0,131.409,393.439,954.115,131.558,393.316,953.237,127.0,140.0,390.0,398.0,935.0,972.0,1532.0,37.0,73.0,6.6386,3.2347,80.3986,5.984,3.2398,78.8104,248.6736,0.7565,9.8598,81.2281,0.1844,34.4619,29.3191,19.6024,28.3318,230.06571,36.646933,-51721.99
2283435.07,109.0,98.894,319.818,998.839,99.205,319.331,1006.175,94.0,104.0,315.0,326.0,961.0,1068.0,2206.0,107.0,79.0,6.1385,3.884,10.0448,6.2155,3.1313,16.0777,540.9887,1.4101,0.0,194.1375,0.1786,64.7743,92.8025,58.4898,0.0,230.60492,35.413844,-12753.156
2360235.005,5.0,135.074,247.054,914.083,135.086,246.902,914.91,132.0,141.0,244.0,252.0,894.0,933.0,993.0,39.0,50.0,4.5257,3.3647,60.6432,3.9934,3.0776,58.1873,231.0448,0.9134,9.1108,154.3523,0.1895,38.6904,31.566,20.3758,28.0859,238.00702,2.2067014,-79935.767
2360235.007,7.0,305.994,503.133,916.079,306.035,503.076,915.956,302.0,310.0,497.0,511.0,899.0,933.0,1098.0,34.0,66.0,7.1597,3.0829,18.6175,7.044,3.0844,16.2911,240.5596,0.7571,11.8308,197.9661,0.2151,33.7506,28.4502,14.9391,22.0237,235.15785,6.4762714,-79165.538
2360235.014,14.0,6.761,503.618,954.262,6.195,503.446,957.639,0.0,14.0,499.0,510.0,922.0,986.0,3701.0,64.0,112.0,7.5237,4.6741,-89.0781,6.5563,3.831,88.1303,1225.5663,1.3447,56.8839,73.9058,0.1869,107.7722,49.3932,37.5184,23.4919,240.1552,6.4824381,-48481.463
2360235.016,16.0,38.64,190.145,943.374,38.711,189.898,943.275,35.0,43.0,186.0,200.0,919.0,973.0,1591.0,54.0,60.0,7.2992,3.5002,-1.2732,5.8662,3.0631,1.08,440.9304,1.0093,8.7298,4.4086,0.2015,54.8646,41.7107,24.6912,41.3976,239.61327,1.2566418,-59055.641
2360235.019,19.0,364.605,66.243,946.318,364.752,65.806,945.163,361.0,373.0,64.0,70.0,924.0,970.0,1191.0,46.0,46.0,6.652,2.3697,72.5282,5.0899,2.3407,69.6957,434.0709,1.133,17.9421,73.1959,0.1685,74.665,31.0084,19.8497,26.8816,234.17924,-0.81156468,-57665.459
2360235.022,22.0,384.868,68.832,955.713,384.85,68.701,956.163,380.0,390.0,65.0,74.0,932.0,979.0,2148.0,47.0,73.0,5.4916,4.1748,60.0922,5.017,3.6298,62.7928,512.1705,0.7542,12.919,72.0229,0.1573,70.2485,36.9085,21.8938,31.3765,233.84427,-0.76332083,-49568.611
2360235.038,46.0,138.2,360.65,980.017,138.292,360.632,980.508,135.0,142.0,355.0,367.0,967.0,991.0,928.0,24.0,64.0,5.8136,3.3758,-11.8733,5.408,3.0542,-10.2557,270.4965,1.0311,15.7972,173.1679,0.194,45.7761,18.9453,14.8414,16.7217,237.95359,4.1022138,-31647.694
2360235.17,284.0,412.4,215.921,1066.765,412.469,215.879,1065.272,407.0,417.0,211.0,222.0,1051.0,1085.0,1431.0,34.0,66.0,6.2358,3.2888,38.289,5.6588,3.0004,39.285,305.3894,0.5852,9.4745,226.084,0.1549,52.1183,25.8135,15.8993,25.0813,233.38396,1.6896607,30749.642
2361035.005,9.0,338.433,237.08,820.04,338.312,237.125,818.406,333.0,344.0,233.0,242.0,788.0,855.0,3512.0,67.0,83.0,6.0304,4.3101,65.7146,5.1588,3.5188,71.3363,882.4731,0.899,26.871,250.1734,0.1279,116.4564,48.268,26.9041,32.9488,234.61991,10.043775,-150974.07
2361035.008,12.0,272.55,106.373,909.624,272.618,106.462,910.073,268.0,278.0,103.0,111.0,890.0,930.0,1536.0,40.0,64.0,5.0929,3.7696,82.8171,4.5429,3.4558,81.6189,270.9311,0.6392,14.8283,251.1075,0.1817,38.0463,29.2843,20.2136,20.7452,235.71482,7.8660457,-83496.188
2361035.016,20.0,7.026,23.914,952.833,6.42,23.676,956.362,0.0,14.0,19.0,32.0,919.0,988.0,5102.0,69.0,141.0,7.7627,5.9416,-78.3731,6.8961,4.6894,-87.066,1550.4787,1.3877,28.8961,72.8076,0.1838,118.0865,53.2795,41.3174,48.4893,240.15145,6.4862824,-49421.892
2361035.017,21.0,297.824,86.235,937.428,298.009,86.084,938.153,295.0,303.0,82.0,94.0,919.0,954.0,1144.0,35.0,64.0,5.4565,3.4348,-3.632,4.6105,3.0482,-8.8574,290.9724,0.981,17.7802,310.9824,0.2009,42.8291,22.1288,15.119,19.3404,235.29163,7.5264204,-62825.939
2361035.018,22.0,286.776,285.151,933.43,286.898,285.059,932.98,284.0,291.0,281.0,291.0,923.0,946.0,602.0,23.0,47.0,4.2827,3.3596,-29.0628,3.9635,3.0796,-20.8398,135.5984,0.6054,0.0,30.2404,0.1783,30.9889,17.7462,14.7741,0.0,235.47681,10.842674,-66633.891
2361035.02,24.0,402.423,50.087,960.96,402.642,49.789,961.098,397.0,409.0,43.0,57.0,939.0,983.0,2676.0,44.0,105.0,7.4847,4.395,37.2834,6.8039,3.711,36.7005,573.0281,0.8065,18.3608,222.9475,0.1601,69.1756,27.6204,17.1336,24.9536,233.54774,6.921495,-45935.725
2361035.021,25.0,220.003,350.817,951.474,219.758,350.712,951.999,214.0,230.0,347.0,356.0,936.0,967.0,1048.0,31.0,69.0,6.9528,2.7453,-63.148,7.2991,2.6527,-61.6278,190.7691,0.731,8.7111,106.5052,0.1996,29.5191,22.5315,16.6421,21.9379,236.59582,11.936893,-52633.767
2361035.037,45.0,77.859,217.668,963.361,77.65,217.603,963.356,73.0,85.0,211.0,226.0,942.0,983.0,2668.0,41.0,119.0,7.4519,4.7723,-32.6909,6.6872,4.3256,-30.1237,612.4366,0.9969,49.5249,168.021,0.1919,61.7781,28.5698,17.4053,16.2545,238.96429,9.7184014,-44273.647
2361035.038,46.0,268.139,354.3,958.334,268.115,354.549,959.502,262.0,277.0,348.0,362.0,942.0,975.0,3477.0,33.0,165.0,7.2793,6.8127,87.7175,6.4916,6.0178,80.0673,988.1481,1.1651,0.0,193.7534,0.1785,93.8993,23.6033,17.8976,0.0,235.78987,12.000843,-47110.022
2361035.049,59.0,487.678,85.596,965.801,487.906,85.709,966.91,482.0,494.0,82.0,91.0,948.0,985.0,1914.0,37.0,83.0,6.2193,3.9773,74.6454,5.6887,3.4559,76.0686,404.4843,0.6985,0.2873,41.4383,0.1532,60.3684,27.8643,17.78,36.8504,232.12668,7.5201674,-41656.829
2361035.05,61.0,330.296,71.848,976.436,330.214,72.029,978.859,327.0,335.0,68.0,77.0,949.0,1001.0,1808.0,52.0,52.0,4.5742,3.4177,27.2236,3.9482,3.0812,30.6826,388.4484,0.7002,11.8259,80.1077,0.1618,56.4709,42.123,26.64,37.9241,234.75488,7.2921634,-32861.117
2361035.053,67.0,298.763,110.117,971.074,298.846,110.208,971.674,294.0,303.0,106.0,116.0,952.0,989.0,1325.0,37.0,61.0,4.9958,3.5826,-29.9926,4.3958,3.2451,-25.075,350.6386,0.8911,17.2029,171.7777,0.192,50.1702,25.4606,15.7807,23.5396,235.27767,7.9284783,-38150.14
2361035.061,78.0,141.248,490.538,970.831,141.285,490.77,971.227,137.0,147.0,486.0,496.0,954.0,990.0,1743.0,36.0,76.0,5.5422,4.232,46.1875,5.0335,3.6676,38.9311,458.4679,0.9821,6.0339,230.6265,0.1836,59.824,26.5788,16.6784,31.3224,237.90369,14.271189,-38479.523
2361035.07,93.0,338.108,331.588,979.382,338.393,331.732,980.302,333.0,345.0,326.0,339.0,956.0,1000.0,3516.0,44.0,125.0,6.749,5.7357,42.1953,6.0995,4.9884,29.0622,836.0157,0.8436,26.7728,244.4576,0.1522,92.611,27.1257,18.1142,24.1212,234.61855,11.620561,-31799.035
2361035.073,97.0,221.795,331.707,982.007,222.076,331.558,982.919,215.0,231.0,326.0,340.0,957.0,1009.0,5182.0,52.0,161.0,7.1326,6.714,69.72,6.61,6.0287,-84.7198,1283.6477,1.2208,8.0978,257.504,0.2181,81.7611,39.475,26.4144,47.3242,236.55719,11.617661,-29872.237
2361035.074,100.0,157.23,206.216,979.633,157.421,206.46,979.78,152.0,164.0,203.0,211.0,959.0,998.0,1549.0,39.0,74.0,5.9365,3.9107,71.7058,5.2951,3.2339,74.2066,441.0178,1.0508,13.49,80.7056,0.1945,57.6117,26.1063,15.3657,25.958,237.63476,9.5326897,-32183.209
2361035.089,124.0,464.136,7.181,980.316,464.109,7.198,980.316,460.0,470.0,4.0,12.0,966.0,997.0,1073.0,31.0,54.0,5.0688,3.5126,81.3631,4.6575,3.0721,86.2091,240.3276,0.6015,12.1335,280.2756,0.1494,49.1063,23.519,18.4591,21.6055,232.52329,6.2116532,-31788.456
2361035.094,136.0,335.714,315.078,983.155,335.641,315.157,984.112,332.0,342.0,311.0,320.0,967.0,999.0,1300.0,32.0,59.0,4.7243,4.0239,89.1792,4.3514,3.6353,86.8884,282.7392,0.7265,10.4606,268.6984,0.1542,50.8451,27.2809,17.1769,21.5291,234.66442,11.344308,-28994.691
2361035.104,150.0,140.653,313.478,989.906,140.71,313.699,989.324,135.0,146.0,309.0,319.0,970.0,1010.0,1619.0,40.0,68.0,5.8835,3.4991,-57.5087,5.1352,3.1247,-53.4088,398.3877,0.8492,19.6191,318.9415,0.2045,48.4145,30.6217,22.8577,23.1469,237.91328,11.319999,-25157.799
2361035.18,308.0,148.615,283.843,1053.791,148.373,283.885,1050.343,143.0,154.0,279.0,291.0,1035.0,1078.0,1671.0,43.0,79.0,5.3671,4.0813,-15.4507,4.4454,3.5874,-23.7872,479.1275,1.6874,6.5189,336.7368,0.2488,47.1084,35.2382,17.9943,36.2878,237.78557,10.823105,19759.964
2361035.234,400.0,152.924,242.328,1076.295,152.856,242.319,1075.471,147.0,161.0,238.0,247.0,1054.0,1100.0,2380.0,46.0,80.0,6.8933,3.3139,65.5677,6.5869,3.0686,65.0589,447.9512,0.7983,10.8534,65.0764,0.1863,49.2988,37.2849,29.4651,34.0228,237.71084,10.130336,38257.069
2361835.026,41.0,505.588,348.17,950.512,505.83,348.268,950.704,500.0,512.0,346.0,353.0,931.0,970.0,1462.0,39.0,58.0,6.2315,2.9982,-76.8268,5.7394,2.5675,-76.2468,271.4557,0.5829,12.055,111.9806,0.122,58.2106,28.3727,16.7489,20.7153,231.82794,19.89617,-53586.51
2361835.041,60.0,225.127,288.078,962.221,225.061,288.019,962.987,221.0,230.0,284.0,293.0,942.0,984.0,1656.0,42.0,62.0,5.5429,3.3738,-49.2905,4.6751,2.9871,-49.5453,381.7727,0.7846,11.4873,299.2988,0.1562,60.0678,32.6652,24.6962,30.0781,236.50743,18.892028,-44545.31
2361835.056,81.0,165.928,454.364,960.94,165.873,454.326,960.635,161.0,173.0,448.0,461.0,946.0,982.0,1422.0,36.0,72.0,7.9952,2.6227,-44.9404,7.218,2.4569,-43.4913,264.9852,0.7261,4.6243,331.5131,0.1676,41.9266,27.5847,15.2774,28.6808,237.4939,21.663808,-46276.611
2361835.058,85.0,398.042,206.003,972.639,397.952,205.914,973.492,393.0,403.0,203.0,210.0,958.0,989.0,952.0,31.0,49.0,4.6525,3.1321,-63.4001,4.2482,2.9821,-64.1932,166.92,0.6385,7.2187,316.593,0.1557,34.7426,24.847,16.6604,23.4944,233.62591,17.523598,-36811.664
2361835.06,88.0,257.216,308.128,976.366,257.321,308.059,976.454,251.0,263.0,303.0,314.0,955.0,997.0,1801.0,42.0,76.0,7.0708,3.4895,48.4847,6.3165,3.2035,48.937,380.8474,1.1313,37.0231,218.5008,0.1818,49.3536,29.5156,17.9528,11.9809,235.96977,19.226026,-34631.785
2361835.066,105.0,141.414,9.82,971.845,141.422,10.131,972.334,137.0,147.0,2.0,16.0,953.0,994.0,2415.0,41.0,97.0,6.3186,4.4924,29.642,5.6788,3.9601,27.5728,573.8431,0.9838,6.0328,221.5237,0.1837,63.5687,30.3883,21.3429,37.811,237.90142,14.260552,-37664.345
2361835.086,134.0,67.063,98.016,978.982,67.004,97.952,979.484,63.0,75.0,91.0,105.0,964.0,993.0,1849.0,29.0,101.0,6.9982,3.8968,-13.9914,6.6844,3.7563,-20.2551,392.4595,0.8216,17.445,173.8041,0.1903,47.9602,22.7791,16.7616,20.7144,239.14172,15.724225,-32401.174
2361835.122,208.0,21.696,211.551,1064.723,21.77,211.576,1065.015,18.0,26.0,207.0,217.0,1043.0,1085.0,1304.0,42.0,52.0,4.9551,3.0883,-25.4691,4.4165,2.8253,-23.0891,231.1555,0.5162,11.4898,344.5735,0.1398,45.7992,33.1944,24.26,24.1707,239.89561,17.617962,30560.126
2361835.156,271.0,266.71,62.936,1172.529,266.729,62.808,1171.546,265.0,270.0,57.0,67.0,1128.0,1215.0,652.0,87.0,35.0,5.565,2.0402,-6.711,4.0016,1.8152,-7.6123,145.8386,0.9106,1.6204,349.0501,0.2315,24.6737,81.2014,55.0798,82.9816,235.81296,15.1385,108979.92
2361835.179,313.0,311.032,61.052,1111.848,311.073,61.106,1113.018,307.0,315.0,57.0,67.0,1057.0,1150.0,2105.0,93.0,56.0,5.0328,2.7209,10.329,4.6004,2.2609,-2.2983,402.8324,1.3706,3.7489,12.9248,0.1879,46.7224,65.8341,42.5323,81.0994,235.07389,15.110124,65895.901
2361835.204,353.0,106.89,35.955,1246.511,106.875,35.933,1246.241,102.0,112.0,34.0,40.0,1228.0,1267.0,921.0,39.0,42.0,4.9121,2.4705,76.2048,4.9086,2.2967,78.11,150.273,0.7818,4.707,254.3718,0.1818,27.2416,30.1775,18.5055,30.2219,238.4772,14.690585,163964.59
2361835.205,355.0,308.464,62.226,1864.081,308.425,62.148,1864.7,306.0,313.0,56.0,69.0,1822.0,1905.0,1817.0,83.0,62.0,5.2418,3.6158,16.8252,4.8583,2.9971,6.2856,336.3563,1.0908,7.5045,356.7601,0.2042,38.6439,61.7549,55.3141,61.3276,235.11803,15.127494,619226.47
2362635.003,3.0,89.46,508.263,881.071,89.413,508.289,880.422,86.0,95.0,506.0,511.0,866.0,898.0,737.0,32.0,37.0,4.7424,2.3368,80.7632,4.4338,2.1985,75.7692,125.6303,0.8265,0.0,262.2372,0.1614,28.6664,26.6477,24.1351,0.0,238.76824,30.563212,-105322.68
2362635.01,11.0,59.773,323.27,922.828,59.789,323.328,923.078,56.0,64.0,319.0,329.0,902.0,945.0,1253.0,43.0,53.0,5.1754,2.7437,-31.4032,4.7641,2.5492,-31.7207,203.0419,0.5908,12.5908,132.4336,0.1587,36.1407,33.6426,20.3528,20.2674,239.26197,27.480513,-73922.697
2362635.035,42.0,486.24,319.244,946.481,486.325,319.429,946.083,481.0,494.0,314.0,325.0,928.0,969.0,2370.0,41.0,104.0,7.2262,4.231,-54.8301,6.699,3.8652,-55.1466,433.8336,0.8462,12.3344,119.0238,0.1584,56.2483,27.6161,19.3599,27.4733,232.15303,27.415534,-56988.566
2362635.041,50.0,243.227,224.357,945.309,243.106,224.247,945.597,239.0,249.0,218.0,230.0,926.0,965.0,1575.0,39.0,72.0,5.5246,3.7262,-36.8814,4.8593,3.4139,-43.3669,284.2479,0.7335,14.8203,267.7911,0.1591,45.0289,27.403,14.7608,18.0105,236.20668,25.82917,-57346.037
2362635.056,77.0,98.599,183.722,940.45,98.515,183.391,941.243,97.0,102.0,179.0,188.0,930.0,952.0,302.0,22.0,31.0,4.8049,1.8907,-9.0965,4.5335,1.8177,-12.049,65.5518,0.7298,2.9698,161.9516,0.1737,21.7103,20.4782,15.9787,20.2435,238.61654,25.14824,-60551.127
2362635.058,80.0,369.102,450.567,955.732,369.158,450.552,956.274,364.0,376.0,448.0,454.0,930.0,979.0,910.0,49.0,42.0,6.5448,2.2771,-74.6797,6.0306,2.1019,-73.1901,156.2857,0.6312,4.3531,108.1545,0.16,32.3703,42.5421,31.6597,42.1807,234.10581,29.600919,-49486.778
2362635.062,88.0,204.782,170.586,950.131,204.869,170.603,949.749,197.0,210.0,167.0,176.0,934.0,969.0,1871.0,35.0,80.0,6.3074,4.0535,-78.4981,5.5217,3.7757,-79.7664,327.4613,0.7862,11.3046,113.0556,0.1565,48.3812,26.0276,18.5829,25.4318,236.84396,24.935093,-54289.998
2362635.075,116.0,220.37,307.717,958.353,220.296,307.802,958.235,217.0,225.0,304.0,312.0,943.0,976.0,971.0,33.0,50.0,4.5056,3.3692,38.9516,4.1331,2.9636,39.4135,197.3087,0.7634,5.6657,41.3279,0.1627,38.9159,22.8978,16.3384,25.815,236.58684,27.221756,-48042.882
2362635.076,120.0,402.421,264.358,965.143,402.367,264.382,965.369,398.0,408.0,260.0,270.0,946.0,986.0,1736.0,40.0,68.0,5.2277,4.1739,47.8366,4.7526,3.7512,55.4721,263.0666,0.652,9.1004,20.1868,0.143,44.1656,31.7409,19.2004,27.2282,233.55232,26.49808,-42791.358
2362635.078,122.0,351.363,233.06,965.543,351.125,233.02,965.59,347.0,357.0,229.0,238.0,948.0,982.0,1291.0,34.0,60.0,4.4965,3.4363,-51.353,4.21,3.2394,-63.0736,238.6947,0.7118,12.1925,88.7433,0.1669,39.796,29.9976,19.5424,24.4049,234.40636,25.975382,-42628.81
2363435.014,16.0,224.262,405.155,912.35,224.049,405.259,912.048,220.0,229.0,402.0,411.0,895.0,929.0,982.0,34.0,55.0,4.3095,3.5088,85.909,4.0912,3.0667,-89.1689,189.9723,0.7586,10.6574,100.3209,0.1881,32.23,23.5969,16.4558,22.1717,236.5243,36.846059,-82042.202
2363435.016,19.0,297.189,216.193,923.323,297.136,216.257,922.616,292.0,304.0,211.0,222.0,903.0,945.0,2132.0,42.0,95.0,5.2893,5.0075,70.5818,4.7607,4.6576,73.9523,346.4542,0.695,14.4886,167.4563,0.165,45.4753,32.3377,20.1007,25.7132,235.30617,33.696018,-74263.256
2363435.021,28.0,482.989,53.615,928.245,482.941,53.683,929.004,478.0,489.0,50.0,58.0,905.0,951.0,1852.0,46.0,65.0,5.6314,3.6366,72.2259,4.9549,3.0125,72.0554,380.2031,0.8154,11.7332,79.8756,0.1466,60.2659,33.6994,19.7482,25.2748,232.20942,30.986448,-69560.544
2363435.025,34.0,453.042,270.997,932.532,453.048,271.003,932.567,446.0,461.0,267.0,277.0,905.0,966.0,3277.0,61.0,107.0,7.0427,4.7661,89.8171,6.2551,3.9701,86.1929,531.1009,0.6822,10.3179,49.9614,0.1585,58.5367,45.5819,20.2095,46.1336,232.70764,34.608457,-66937.54
2363435.034,51.0,467.173,161.353,929.022,467.019,161.28,929.14,461.0,476.0,155.0,168.0,909.0,951.0,3703.0,42.0,140.0,7.279,5.7473,-88.6007,6.4591,5.1879,89.9308,684.7029,0.724,13.4988,89.833,0.1502,74.8968,29.9167,19.6785,30.2012,232.47478,32.779735,-69460.689
2363435.036,53.0,467.947,56.455,932.092,467.903,56.478,932.165,465.0,472.0,53.0,61.0,914.0,950.0,1081.0,36.0,45.0,4.4088,3.1557,31.9885,4.0632,2.8205,31.4855,188.0949,0.5735,8.4085,180.1042,0.1519,37.6506,27.6446,18.8168,25.909,232.46006,31.033033,-67233.621
2363435.044,66.0,47.703,399.462,928.289,47.686,399.42,928.454,43.0,55.0,396.0,404.0,910.0,953.0,1856.0,43.0,73.0,6.0544,3.7058,62.1105,6.1325,3.3268,64.2511,316.6644,0.7179,14.7272,56.9714,0.1778,41.3314,27.2926,20.2036,24.4286,239.46368,36.748734,-69965.59
2363435.045,67.0,496.016,408.342,943.184,495.931,408.441,943.39,489.0,506.0,403.0,417.0,910.0,965.0,4278.0,55.0,170.0,7.442,7.1478,-23.6882,7.0467,6.2585,-43.4114,796.2899,0.8478,39.0986,306.9793,0.1789,68.056,42.6873,22.409,22.4748,231.99292,36.899084,-58971.061
2363435.048,70.0,10.565,196.216,931.627,10.208,196.216,931.395,3.0,18.0,190.0,202.0,916.0,949.0,1833.0,33.0,122.0,7.5599,4.8413,65.1431,6.4992,4.3065,65.9273,441.2216,0.9784,17.3638,81.1948,0.1713,60.1732,25.5643,22.6666,25.1592,240.08832,33.361996,-67800.685
2363435.049,71.0,444.141,162.564,933.338,444.111,162.512,933.798,438.0,453.0,158.0,168.0,913.0,951.0,2517.0,38.0,119.0,7.9387,4.4163,-74.6455,7.2093,3.9052,-73.038,533.3308,0.8854,43.3307,290.0695,0.1675,63.451,25.6475,15.1098,11.9449,232.85659,32.80026,-66031.578
2363435.086,132.0,339.579,391.56,944.319,339.525,391.554,944.53,337.0,344.0,387.0,396.0,929.0,958.0,822.0,29.0,46.0,4.4127,2.9143,-9.5521,4.0249,2.8375,-8.2018,178.437,0.7917,9.8697,156.4684,0.1906,32.6459,22.5298,16.686,20.0245,234.59969,36.617646,-58131.867
