# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m
1243435.051,77,495.501,357.418,979.963,495.589,357.636,981.604,493,499,352,366,959,1002,1334,43,58,7.2291,2.2688,-5.447,6.1056,2.0698,-5.7623,596.7337,1.7719,19.2751,347.428,0.2941,55.5619,37.7399,27.4094,33.9943,119.9984,36.052337,-30840.703,n
1243435.179,360,39.171,370.875,1084.668,39.078,370.739,1083.9,34,46,365,379,1067,1102,2742,35,119,7.85,4.7247,39.5004,7.3662,4.5271,43.7121,666.2578,1.0224,19.2204,80.0584,0.2041,62.3456,28.3373,21.0115,27.9873,127.60692,36.27072,44461.841,n
1400235.006,6,365.457,372.034,553.199,365.677,372.082,554.197,362,371,368,377,530,579,1581,49,58,4.5596,3.8393,-48.5468,4.1576,3.6158,-33.1469,454.4584,1.4545,0,303.339,0.2356,48.5217,40.2714,26.2032,0,138.16364,4.2930369,-345464.74,n
1400235.011,12,441.496,181.254,554.746,441.637,181.279,555.649,438,446,174,187,537,572,1683,35,76,6.4068,3.9373,22.1014,5.9137,3.9248,17.3925,358.3617,1.0473,14.8845,158.7342,0.2131,41.0001,28.8415,19.9522,25.6122,136.89763,1.1129874,-344395.69,n
1400235.018,19,174.081,372.725,558.725,173.912,372.914,558.913,170,179,367,379,534,584,2146,50,68,5.2781,3.8265,-5.9493,4.5986,3.4143,3.3974,559.318,1.1812,15.9615,20.1574,0.1834,65.8389,39.3918,29.1962,35.8057,141.35972,4.3069099,-341993.32,n
1400235.019,20,71.33,373.04,560.701,71.371,373.2,561.058,66,76,367,380,536,589,3678,53,99,6.6632,4.679,8.6906,6.0614,4.2608,15.5356,952.5278,1.2345,38.0823,210.6771,0.1787,87.8703,44.1681,34.8052,34.4907,143.06875,4.3116813,-340413.9,n
1400235.021,23,185.722,207.329,556.927,185.854,207.287,556.784,182,190,202,214,535,580,2013,45,69,6.8435,3.237,8.0877,6.5838,2.9968,11.1203,436.9273,0.7793,11.6589,15.1198,0.185,52.6457,36.4349,27.5862,33.4335,141.16069,1.5464588,-343560.5,n
1400235.035,39,302.564,183.65,560.762,302.799,183.552,561.276,299,306,178,189,543,582,1160,39,54,5.755,2.8732,4.5653,5.319,2.6769,0.6865,303.0708,0.8705,11.7292,178.5912,0.2096,42.4483,27.1449,16.2431,25.8513,139.21161,1.1508728,-340253.97,n
1400235.040,48,165.166,305.745,559.113,164.584,305.971,559.553,160,172,301,310,543,576,1515,33,75,6.4346,4.1308,-84.4778,6.3391,4.1115,84.4753,342.5578,0.8587,7.2857,63.9565,0.1895,46.4382,24.3099,20.0977,28.0721,141.51519,3.1911913,-341521.98,n
1400235.050,64,124.913,372.664,575.237,124.75,372.768,574.773,120,133,364,382,549,603,4269,54,131,7.9726,5.5579,18.5079,7.0828,4.9209,16.903,898.8384,0.9284,21.1726,40.4307,0.1517,90.6685,43.6425,28.1472,38.1876,142.17909,4.3044759,-330318.47,n
1400235.061,78,129.732,136.062,990.726,129.593,136.004,991.771,127,135,129,142,973,1007,1228,34,63,7.2653,3.1283,-30.26,6.8992,2.8774,-30.092,323.0767,0.8328,31.8358,135.2401,0.2028,45.4631,25.7992,15.7568,9.3853,142.09837,0.35840235,-23356.351,n
1400235.062,79,49.406,175.695,577.359,49.191,175.53,577.313,46,54,169,182,552,602,2016,50,74,6.7583,3.6275,10.9701,5.2679,3.1103,7.8212,499.3133,0.8715,0,197.6817,0.1752,63.4578,37.1443,25.6467,0,143.43841,1.0171657,-328448.35,n
1400235.065,82,385.575,371.002,578.542,385.273,371.148,578.285,378,394,364,378,550,606,4999,56,158,7.8529,6.2752,82.6227,8.4372,5.7905,76.1856,1258.0716,1.178,27.3241,272.6601,0.2064,86.2191,37.9887,28.3085,37.1991,137.83704,4.2774754,-327733.14,n
1400235.225,380,474.668,398.392,1135.629,474.783,398.135,1135.901,468,482,392,405,1115,1156,3775,41,146,7.0986,6.2332,-37.1239,6.4387,5.7494,-49.2862,928.9387,1.0394,27.4903,92.5645,0.1829,82.676,27.1688,16.4473,26.6025,136.3452,4.7272591,82740.928,n
1400235.230,388,364.344,117.563,1145.213,364.419,117.52,1144.799,361,368,113,123,1129,1162,1073,33,54,4.8456,3.1884,9.723,4.698,3.0278,8.9343,233.1257,0.7183,7.5881,0,0.2179,32.6577,27.8296,18.8568,27.6191,138.18461,0.050327234,89290.885,n
1400235.235,393,113.317,101.587,1174.412,113.298,101.599,1174.126,110,117,96,111,1157,1189,1088,32,65,7.3759,3.0097,5.8582,6.8948,2.6899,7.3969,211.3798,0.8475,14.1469,6.0954,0.1851,34.6144,25.2902,20.402,20.8092,142.36996,-0.21501047,110879,n
1400235.247,410,468.698,180.12,1400.718,468.719,180.018,1401.188,462,477,173,189,1376,1431,3410,55,108,7.9197,6.2803,-35.5816,7.8823,5.6728,-27.1951,1028.4993,1.2394,33.8768,146.8921,0.2054,85.7653,43.9915,31.5222,33.2844,136.44626,1.0919655,278024.73,n
1400235.249,412,424.996,371.76,1406.265,425.066,371.75,1405.676,421,431,367,378,1374,1436,3386,62,79,5.8521,3.9461,-22.6027,5.4692,3.4939,-17.8119,943.2372,1.1451,13.8572,335.6119,0.1995,81.2704,51.6122,38.2339,53.0381,137.17382,4.2875134,281328.75,n
1400235.255,418,437.898,372.438,1396.249,438.207,371.924,1396.838,434,444,369,378,1376,1421,1279,45,51,4.8291,3.9877,-2.7837,4.6291,2.9535,22.443,422.2486,1.4871,39.6142,197.2584,0.2082,56.6975,35.6046,26.7889,6.3437,136.9548,4.2904008,274822.9,n
1400235.258,421,340.519,182.501,1402.914,340.486,182.644,1402.901,333,348,177,188,1380,1429,2549,49,101,6.9305,5.305,-87.5481,6.1898,4.5868,-89.1944,967.6995,1.5025,0,261.6658,0.2374,80.7311,38.8792,26.1783,0,138.58349,1.1357424,279285.62,n
1400235.260,423,392.512,181.224,1399.783,392.601,180.998,1399.769,390,398,176,189,1377,1429,2070,52,66,7.4364,3.3018,5.901,6.9851,2.922,0.8783,560.2209,1.0746,21.4661,180.4298,0.2064,59.6637,42.7285,32.4647,32.6089,137.7149,1.1083095,276980.57,n
1400235.263,426,414.771,373.65,1402.963,414.406,373.471,1403.126,410,420,369,379,1380,1427,1682,47,59,5.2131,3.3113,-47.4155,5.2333,2.9209,-45.8724,443.1415,1.0191,3.3652,327.6001,0.1942,55.6339,38.9452,31.0734,42.1156,137.35147,4.3161978,279451.56,n
1400235.271,435,44.104,373.13,1409.645,43.987,373.166,1409.776,42,48,369,379,1389,1430,969,41,39,5.7485,2.2805,-17.6567,5.2754,2.0402,-19.655,268.2692,0.8265,2.4123,337.9484,0.1469,58.6619,33.8833,24.6123,38.7927,143.52514,4.311103,284346.52,n
1400235.276,440,461.565,372.042,1417.543,462.084,372.221,1416.207,456,467,370,375,1391,1442,1492,51,47,5.8258,2.4549,-88.8087,5.4737,2.1618,-86.4438,449.7331,1.1061,7.1994,87.1061,0.1922,60.5654,45.4543,33.3071,43.5486,136.55685,4.2953593,289080.73,n
1400235.277,441,380.645,183.085,1410.328,380.608,183.061,1410.533,376,386,181,187,1392,1432,814,40,33,4.7244,2.4551,-81.2303,4.035,2.2444,-80.8615,247.3757,0.898,10.7606,290.9556,0.2067,41.9444,34.4832,23.9042,27.2852,137.91479,1.1426801,284903.71,n
1401035.007,7,254.516,345.754,557.608,254.465,345.585,558.498,247,262,340,354,531,586,5210,55,147,7.9824,5.9302,-83.9084,7.4232,5.2421,-89.8837,1315.8384,1.105,0,242.2225,0.1956,93.2191,45.2185,31.2438,0,140.01717,11.851442,-342298.72,n
1401035.009,9,358.817,348.14,556.594,358.69,348.036,556.62,354,365,340,358,529,587,4111,58,122,7.9269,4.8985,-15.7619,7.1812,4.3817,-11.3947,981.4745,1.0145,8.38,157.2313,0.195,78.496,38.3577,26.5537,47.4832,138.28009,11.892296,-343680.88,n
1401035.013,15,430.757,472.289,553.049,430.596,472.172,553.276,426,436,468,477,531,572,1482,41,60,5.9967,3.4523,-70.8528,6.0439,3.0987,-68.3094,333.4752,0.8088,0.6385,293.7381,0.1876,46.1795,34.5853,17.5982,38.9524,137.08165,13.961234,-346142.34,n
1401035.016,18,148.054,347.517,559.761,147.975,347.498,560.204,143,152,342,353,534,587,2369,53,70,6.0668,3.7509,31.6557,5.5237,3.2397,25.364,608.8666,0.9579,12.9348,30.3636,0.1942,64.4039,40.4053,29.1125,39.9323,141.79201,11.883327,-341042.83,n
1401035.019,21,83.824,399.407,563.798,83.394,399.21,563.921,77,91,394,406,535,598,5523,63,133,7.5129,5.5847,79.4684,7.3847,4.8877,81.4258,2020.2688,1.8057,34.2054,252.7171,0.2056,132.2148,50.3706,35.9239,48.266,142.86836,12.745184,-338306.46,n
1401035.020,22,501.939,33.874,557.226,501.457,33.805,557.705,497,510,30,38,535,579,1834,44,72,7.5488,3.478,-86.9174,7.5893,3.0976,-85.549,461.7887,1.1652,0,273.425,0.1869,57.695,32.193,22.8691,0,135.90062,6.6550915,-342882.65,n
1401035.022,24,471.695,214.587,561.037,471.061,214.4,559.977,467,480,210,220,535,588,2627,53,80,7.0127,3.6771,-69.4045,6.3375,3.3518,-72.3731,717.6572,1.1116,16.0018,293.0436,0.177,79.1143,42.1382,25.8249,41.4902,136.40722,9.6650131,-341209.6,n
1401035.023,25,73.933,349.326,555.204,74.083,349.285,555.878,68,81,342,356,536,580,2157,44,100,6.8165,6.2598,-15.8321,6.5929,5.3798,21.4016,794.8499,1.3642,28.7715,224.1578,0.2218,77.1721,32.3402,23.8594,29.7804,143.02354,11.913111,-344227.24,n
1401035.030,33,435.962,434.644,557.52,435.662,434.503,557.453,431,442,431,440,536,580,1614,44,57,6.7055,3.3309,-75.9021,6.4529,2.8169,-74.2833,469.722,1.1113,11.876,285.2508,0.1887,61.9744,35.3483,28.647,33.2018,136.99721,13.333402,-343067.68,n
1401035.033,37,230.682,348.899,565.177,230.068,349.129,564.952,226,240,343,355,540,588,2040,48,78,7.9296,4.8939,80.6639,7.0417,4.1983,74.4667,590.8922,1.2403,47.8478,239.1108,0.186,70.3376,37.8479,26.6854,9.4792,140.42378,11.910507,-337547.54,n
1401035.037,41,124.965,347.741,571.688,124.564,347.486,571.701,117,133,342,358,543,602,4405,59,133,7.9869,7.517,-26.8292,8.4433,7.2479,-40.3854,1282.4918,1.2757,0,320.9408,0.1972,97.9909,41.906,26.0696,0,142.18218,11.883131,-332579.43,n
1401035.038,42,350.843,384.261,556.843,350.462,384.012,557.476,347,356,381,388,539,579,970,40,40,5.0188,2.8638,-80.6918,4.3448,2.5937,-74.936,279.6154,1.1417,9.1315,21.979,0.2058,43.6162,30.1763,27.1919,28.1917,138.41722,12.491892,-343051.11,n
1401035.047,57,419.04,346.05,566.481,419.197,345.999,566.062,413,425,343,352,543,587,1548,44,61,6.157,3.578,65.5086,5.7436,3.1989,64.5741,403.0303,0.9209,0,70.4312,0.1922,53.3061,39.4588,24.2426,0,137.27163,11.858346,-336730.68,n
1401035.049,59,359.81,448.243,561.641,360.018,448.319,561.937,356,365,446,452,545,581,680,36,29,4.8439,1.7321,-63.8847,4.3699,1.5689,-67.5365,178.914,0.8042,7.0247,292.7094,0.193,35.5405,31.4826,24.2803,27.5666,138.25796,13.56367,-339767.3,n
1401035.050,60,382.962,350.004,578.495,382.781,349.987,578.142,379,389,345,356,557,601,1640,44,64,6.1959,3.7374,-48.5738,5.2949,3.4244,-55.0304,381.1235,0.9492,5.4687,279.9785,0.1993,47.2273,34.8197,16.5594,35.6494,137.87857,11.924801,-327838.15,n
1401035.056,67,308.109,346.289,577.008,308.218,346.522,576.238,302,315,342,353,550,600,2621,50,89,6.6567,4.6803,-68.0679,7.0652,4.3281,-61.5313,630.4248,1.2128,0,118.5856,0.191,64.4746,35.7209,29.3762,0,139.12128,11.867052,-329239.67,n
1401035.057,68,90.782,346.723,571.307,91.077,347.221,570.888,86,96,342,354,552,592,1373,40,62,7.1585,4.1816,-30.0784,7.8598,3.7615,-31.1879,379.8483,1.011,4.8496,150.0829,0.2051,49.9761,33.4772,22.039,35.6782,142.74031,11.878713,-333178,n
1401035.061,73,61.206,346.574,569.445,61.323,346.548,569.319,57,66,343,351,547,595,1543,48,53,4.7059,3.9186,-62.0645,4.5261,3.4583,-76.3676,355.51,0.8054,0,92.5862,0.2026,44.6677,40.425,26.3007,0,143.2362,11.867482,-334333.07,n
1401035.077,110,395.697,347.766,580.42,395.564,347.908,579.987,391,402,343,353,557,603,1791,46,71,5.4494,4.3646,71.4977,5.5953,4.0876,63.3691,408.0508,0.9057,21.3529,51.8343,0.1941,49.6722,28.8453,22.7064,23.0798,137.66552,11.890161,-326480.25,n
1401035.227,387,21.67,492.863,1059.723,21.692,493.055,1059.753,18,27,486,501,1042,1080,2396,38,97,7.8729,3.6345,20.6361,7.1375,3.3285,18.8715,531.9548,0.7274,8.0063,26.2057,0.1843,58.9561,31.9054,21.999,32.475,143.89673,14.309281,26686.95,n
1401035.240,407,480.41,478.468,1071.561,480.55,478.549,1070.875,473,487,475,482,1052,1093,1813,41,67,6.8676,3.1256,77.3297,6.0408,2.9398,78.1647,399.8293,0.7733,15.0323,93.5788,0.1925,48.7709,30.4783,24.4156,28.1637,136.24908,14.067515,34873.617,n
1401035.247,415,230.875,412.354,1096.225,230.765,412.365,1095.932,224,240,409,417,1078,1115,2009,37,90,7.8936,3.5139,73.7161,7.0639,3.1773,74.44,472.2902,0.8193,22.4031,308.5232,0.1842,57.203,28.1409,18.7416,25.0906,140.41216,12.964445,53318.643,n
1401035.255,425,493.162,428.057,1131.775,493.16,428.177,1131.49,486,499,423,435,1114,1149,2193,35,111,6.868,5.1391,65.3692,6.0873,4.787,67.014,480.1091,0.8766,12.8187,128.7627,0.1819,56.3525,25.2488,16.3671,25.4268,136.03891,13.227971,79493.978,n
1401035.256,426,480.75,449.56,1118.344,480.63,449.612,1118.543,476,486,443,457,1101,1137,1719,36,82,7.5159,3.521,34.2004,6.7328,3.2015,33.7144,370.8151,0.8971,0,205.1365,0.1794,49.8564,28.2736,22.6395,0,136.24774,13.585226,69963.222,n
1401035.258,430,238.137,496.088,1116.295,237.999,495.725,1116.933,234,244,489,501,1103,1139,614,36,50,7.2217,2.5538,-34.5747,6.7313,2.5085,-34.4379,138.8918,0.8049,5.4799,133.901,0.1806,31.0903,29.2275,22.4464,28.5327,140.2916,14.353786,68778.427,n
1401035.259,431,174.368,454.965,1135.327,174.349,455.003,1135.783,168,180,448,463,1112,1159,2985,47,106,7.6084,4.1019,30.0553,6.7662,3.8616,30.1331,632.8803,0.8479,36.5859,65.7377,0.1999,57.9554,35.6548,22.6679,22.4442,141.35245,13.675076,82654.003,n
